Title,Word,n,nwords
2392,"Человек, потерявший лицо",приближении,1,22394
2393,"Человек, потерявший лицо",доктора,10,22394
2394,"Человек, потерявший лицо",оправлять,1,22394
2395,"Человек, потерявший лицо",боится,1,22394
2396,"Человек, потерявший лицо",получить,3,22394
2397,"Человек, потерявший лицо",замечание,2,22394
2398,"Человек, потерявший лицо",взрослого,3,22394
2399,"Человек, потерявший лицо",гигант,2,22394
2400,"Человек, потерявший лицо",поклонился,4,22394
2401,"Человек, потерявший лицо",видите,6,22394
2402,"Человек, потерявший лицо",нормальный,2,22394
2403,"Человек, потерявший лицо",европейца,1,22394
2404,"Человек, потерявший лицо",колеблется,1,22394
2405,"Человек, потерявший лицо",между,10,22394
2406,"Человек, потерявший лицо",ста,3,22394
2407,"Человек, потерявший лицо",шестьюдесятью,1,22394
2408,"Человек, потерявший лицо",двумя,1,22394
2409,"Человек, потерявший лицо",сантиметрами,1,22394
2410,"Человек, потерявший лицо",таковы,1,22394
2411,"Человек, потерявший лицо",ваши,9,22394
2412,"Человек, потерявший лицо",компатриоты,1,22394
2413,"Человек, потерявший лицо",итальянцы,1,22394
2414,"Человек, потерявший лицо",семьюдесятью,1,22394
2415,"Человек, потерявший лицо",семью,1,22394
2416,"Человек, потерявший лицо",норвежцев,1,22394
2417,"Человек, потерявший лицо",двести,3,22394
2418,"Человек, потерявший лицо",тридцать,2,22394
2419,"Человек, потерявший лицо",сантиметров,6,22394
2420,"Человек, потерявший лицо",восемнадцать,1,22394
2421,"Человек, потерявший лицо",десяти,2,22394
